,rel,strength,label,pairs,rel_names
740,6.85,0.009424956958526505,part,"('wheels', 'pedicab')",affording_activity
741,6.8,0.0047502760501473675,taste,"('sweet', 'allspice')",affording_activity
742,6.85,0.008216475665586226,part,"('wheels', 'undercarriage')",affording_activity
743,7.35,0.0014007169380948728,temperature,"('warm', 'wool')",affording_activity
744,6.95,0.0,shape,"('square', 'room')",affording_activity
745,7.35,0.007038692401294124,temperature,"('hot', 'atole')",affording_activity
746,6.8,0.007643630809039285,taste,"('sweet', 'chocolate')",affording_activity
747,6.8,0.004621884104347764,taste,"('sweet', 'peach')",affording_activity
748,6.85,0.004579643448504033,part,"('wheels', 'motorcycle')",affording_activity
749,7.35,0.0030350306717842174,temperature,"('hot', 'mug')",affording_activity
750,6.8,0.0119017986806068,taste,"('juicy', 'tamarindo')",affording_activity
751,7.35,0.0021776142789802543,temperature,"('hot', 'firebox')",affording_activity
752,7.3,0.0013396371214918264,function-action,"('used_in_cooking', 'spatula')",affording_activity
753,7.35,0.003779896776577971,temperature,"('hot', 'burner')",affording_activity
754,6.85,0.0006854839557303027,part,"('wings', 'hen')",affording_activity
755,6.85,0.0051821790313025,part,"('wheels', 'trailer')",affording_activity
756,7.3,0.0,function-action,"('used_in_cooking', 'pepperoni')",affording_activity
757,7.35,0.007032557595778741,temperature,"('hot', 'water')",affording_activity
758,7.3,0.0013330477222764747,function-action,"('used_in_cooking', 'noodle')",affording_activity
759,7.35,0.004197697689938629,temperature,"('warm', 'heat')",affording_activity
760,6.85,2.846908855371465e-05,part,"('wings', 'guinea')",affording_activity
761,6.8,0.08098765067054924,taste,"('juicy', 'pineapple')",affording_activity
762,6.85,0.0105083342255295,part,"('wheels', 'phaeton')",affording_activity
763,6.85,0.0010590705559727794,part,"('wings', 'gull')",affording_activity
764,6.85,0.013273479530000139,part,"('wings', 'drosophila')",affording_activity
765,6.85,0.0,part,"('wings', 'whitethroat')",affording_activity
766,6.85,0.0021673485634499056,part,"('wings', 'stork')",affording_activity
767,6.85,0.0,part,"('wings', 'tattler')",affording_activity
768,6.8,0.0,taste,"('juicy', 'wintergreen')",affording_activity
769,6.85,0.001553836678775964,part,"('wheels', 'ambulance')",affording_activity
770,7.35,0.0,temperature,"('warm', 'mitten')",affording_activity
771,6.8,0.003442891916254648,taste,"('juicy', 'berry')",affording_activity
772,6.85,0.0,part,"('wings', 'megapode')",affording_activity
773,6.85,0.037506640921880545,part,"('wheels', 'wagon')",affording_activity
774,7.35,0.013916986898461589,temperature,"('warm', 'candle')",affording_activity
775,7.35,0.0013820447252866697,temperature,"('hot', 'flatbread')",affording_activity
776,6.85,0.0,part,"('wings', 'albatross')",affording_activity
777,7.3,0.0,function-action,"('used_in_cooking', 'pounder')",affording_activity
778,7.3,0.002664371109728457,function-action,"('used_in_cooking', 'chickpea')",affording_activity
779,7.3,0.0025537089470950465,function-action,"('used_in_cooking', 'bread')",affording_activity
780,7.35,0.0007516319945892679,temperature,"('warm', 'attire')",affording_activity
781,6.85,0.0,part,"('wings', 'vireo')",affording_activity
782,6.85,0.0028534454396602757,part,"('wings', 'trogon')",affording_activity
783,6.85,0.0,part,"('wings', 'egret')",affording_activity
784,7.35,0.0005767416888076145,temperature,"('hot', 'noodle')",affording_activity
785,7.35,0.0,temperature,"('warm', 'bootie')",affording_activity
786,6.8,9.223410118018988e-05,taste,"('sweet', 'saskatoon')",affording_activity
787,6.8,0.14632235706384872,taste,"('juicy', 'pomegranate')",affording_activity
788,6.85,0.0012903194561189471,part,"('wheels', 'rig')",affording_activity
789,6.85,0.00047527955611538416,part,"('wings', 'airliner')",affording_activity
790,6.85,0.014488817655853758,part,"('wheels', 'scooter')",affording_activity
791,7.35,0.0,temperature,"('warm', 'sealskin')",affording_activity
792,7.35,0.0004756965558403003,temperature,"('hot', 'lightning')",affording_activity
793,7.35,0.0,temperature,"('warm', 'waistcoat')",affording_activity
794,7.35,0.005592034664807852,temperature,"('hot', 'tandoor')",affording_activity
795,7.35,0.0006345393726858192,temperature,"('warm', 'vapor')",affording_activity
796,7.3,0.003091261082013772,function-action,"('used_in_cooking', 'condiment')",affording_activity
797,7.35,0.003862188417649147,temperature,"('hot', 'kerosene')",affording_activity
798,6.85,0.014949128333499626,part,"('wheels', 'wheelbase')",affording_activity
799,7.35,0.016175830968014913,temperature,"('hot', 'charcoal')",affording_activity
800,6.85,0.0,part,"('wings', 'eider')",affording_activity
801,7.35,0.0,temperature,"('warm', 'garment')",affording_activity
802,6.95,0.0005660221497513772,shape,"('round', 'cds')",affording_activity
803,7.3,0.000800640020363734,function-action,"('used_in_cooking', 'lettuce')",affording_activity
804,7.3,0.0047781683353578745,function-action,"('used_in_cooking', 'dough')",affording_activity
805,7.35,0.0070966897752275035,temperature,"('warm', 'stove')",affording_activity
806,6.85,0.0031672269147502495,part,"('wings', 'sheldrake')",affording_activity
807,7.45,0.0,encyclopedic,"('dangerous', 'nightstick')",affording_activity
808,7.45,0.002222300245234165,encyclopedic,"('dangerous', 'sniper')",affording_activity
809,7.35,0.0,temperature,"('warm', 'overcoat')",affording_activity
810,6.8,0.0005563872701808433,taste,"('juicy', 'muscat')",affording_activity
811,7.35,0.0,temperature,"('cold', 'growler')",affording_activity
812,6.85,0.0,part,"('wings', 'tortrix')",affording_activity
813,6.85,0.0009816743842369403,part,"('wings', 'oriole')",affording_activity
814,7.35,0.0012340201019463593,temperature,"('cold', 'popsicle')",affording_activity
815,7.35,0.0,temperature,"('warm', 'footwear')",affording_activity
816,6.85,0.0036943428740110664,part,"('wings', 'moth')",affording_activity
817,7.45,0.0020188060697336916,encyclopedic,"('dangerous', 'revolver')",affording_activity
818,7.35,0.0,temperature,"('warm', 'slipper')",affording_activity
819,6.8,0.0603963896763953,taste,"('juicy', 'mangosteen')",affording_activity
820,7.35,0.0014523535296337986,temperature,"('warm', 'heating')",affording_activity
821,7.3,0.000931112449979414,function-action,"('used_in_cooking', 'cucumber')",affording_activity
822,7.3,0.0013833252185461399,function-action,"('used_in_cooking', 'artichoke')",affording_activity
823,6.8,0.025592071370001183,taste,"('juicy', 'guava')",affording_activity
824,7.25,0.0024616996736899896,material,"('made_of_wood', 'timber')",affording_activity
825,6.8,0.0017881939335308453,taste,"('sweet', 'raisin')",affording_activity
826,6.95,0.0,shape,"('round', 'plunger')",affording_activity
827,7.3,0.00021763765436551042,function-action,"('used_in_cooking', 'apron')",affording_activity
828,7.45,0.0007895538959155403,encyclopedic,"('dangerous', 'hammer')",affording_activity
829,7.35,0.01341545742378209,temperature,"('cold', 'winter')",affording_activity
830,6.85,0.0,part,"('wheels', 'handcart')",affording_activity
831,6.8,0.09800393942241696,taste,"('juicy', 'cranberry')",affording_activity
832,6.8,0.0038433230850406877,taste,"('sweet', 'juice')",affording_activity
833,7.45,0.0006769636776998862,encyclopedic,"('dangerous', 'virus')",affording_activity
834,6.95,0.001658988012772214,shape,"('round', 'marble')",affording_activity
835,7.45,0.000768567183151582,encyclopedic,"('dangerous', 'harpoon')",affording_activity
836,7.3,0.0018709878986032597,function-action,"('used_in_cooking', 'corn')",affording_activity
837,7.35,0.0012776309353365474,temperature,"('hot', 'pie')",affording_activity
838,7.35,0.001492507718576111,temperature,"('hot', 'bulb')",affording_activity
839,6.85,0.0004056781244821739,part,"('wings', 'damselfly')",affording_activity
840,6.85,0.0,part,"('wings', 'sawfly')",affording_activity
841,6.85,0.004231831381517547,part,"('wheels', 'railcar')",affording_activity
842,7.35,0.0,temperature,"('warm', 'calfskin')",affording_activity
843,6.85,0.010718182712687534,part,"('wheels', 'suv')",affording_activity
844,6.85,0.0,part,"('wings', 'merganser')",affording_activity
845,7.25,0.00015835494530280121,material,"('made_of_wood', 'violin')",affording_activity
846,7.35,0.0037524834739233797,temperature,"('hot', 'casserole')",affording_activity
847,7.35,0.0,temperature,"('warm', 'denim')",affording_activity
848,6.85,0.0,part,"('wings', 'grackle')",affording_activity
849,7.35,5.9650642629446564e-05,temperature,"('warm', 'hat')",affording_activity
850,6.8,0.09943827561683456,taste,"('juicy', 'lime')",affording_activity
851,7.3,0.0031843156398060064,function-action,"('used_in_cooking', 'pasta')",affording_activity
852,6.95,0.001897687076940415,shape,"('round', 'world')",affording_activity
853,7.35,0.012768652287336544,temperature,"('cold', 'water')",affording_activity
854,6.85,0.003039679647995015,part,"('wings', 'spoonbill')",affording_activity
855,7.45,0.0004167223064486182,encyclopedic,"('dangerous', 'scimitar')",affording_activity
856,7.35,0.0,temperature,"('warm', 'topcoat')",affording_activity
857,7.45,0.0012606381458802368,encyclopedic,"('dangerous', 'neurotoxin')",affording_activity
858,7.35,0.003511187066056174,temperature,"('cold', 'beer')",affording_activity
859,6.85,0.0,part,"('wings', 'warbler')",affording_activity
860,6.85,0.02014996293822606,part,"('wheels', 'tractor')",affording_activity
861,6.85,0.005850512850930879,part,"('wheels', 'racer')",affording_activity
862,7.35,0.002947106294371199,temperature,"('hot', 'fondue')",affording_activity
863,6.85,0.017246164099045946,part,"('wheels', 'truck')",affording_activity
864,7.3,0.002617361276573972,function-action,"('used_in_cooking', 'cornmeal')",affording_activity
865,6.85,0.0,part,"('wings', 'skylark')",affording_activity
866,7.35,0.0,temperature,"('warm', 'bathrobe')",affording_activity
867,7.45,0.0011541706693101541,encyclopedic,"('dangerous', 'missile')",affording_activity
868,7.35,0.0035480711585748775,temperature,"('hot', 'boiler')",affording_activity
869,7.35,0.004829071417275289,temperature,"('hot', 'hearth')",affording_activity
870,6.85,0.0027730717683202752,part,"('wheels', 'hearse')",affording_activity
871,6.8,0.0,taste,"('sweet', 'loquat')",affording_activity
872,7.35,0.04257144359546911,temperature,"('hot', 'tub')",affording_activity
873,7.35,0.0002189052754678198,temperature,"('warm', 'soup')",affording_activity
874,7.3,0.0012067913189642452,function-action,"('used_in_cooking', 'microwave')",affording_activity
875,7.35,0.0,temperature,"('warm', 'turtleneck')",affording_activity
876,6.85,0.0012987593724037884,part,"('wheels', 'runabout')",affording_activity
877,7.35,0.007944875069241953,temperature,"('hot', 'heater')",affording_activity
878,6.85,0.008254212706101811,part,"('wheels', 'sidecar')",affording_activity
879,6.85,0.0,part,"('wings', 'shoveler')",affording_activity
880,7.35,0.0008382963922191382,temperature,"('hot', 'pasta')",affording_activity
881,6.85,0.0,part,"('wings', 'crake')",affording_activity
882,7.35,0.000571197911274419,temperature,"('hot', 'tortilla')",affording_activity
883,6.85,0.0,part,"('wings', 'marabou')",affording_activity
884,6.85,0.029708994098455316,part,"('wheels', 'car')",affording_activity
885,6.8,0.013238644569784028,taste,"('sweet', 'tamarind')",affording_activity
886,7.35,0.006736891601065138,temperature,"('cold', 'drink')",affording_activity
887,7.35,0.00023227012708796138,temperature,"('warm', 'glove')",affording_activity
888,7.35,0.006836637551832249,temperature,"('hot', 'barbecue')",affording_activity
889,6.85,0.005264806866881896,part,"('wings', 'gadfly')",affording_activity
890,6.85,0.00034974405589134107,part,"('wings', 'canary')",affording_activity
891,7.25,0.0,material,"('made_of_wood', 'strake')",affording_activity
892,6.85,0.031231176058516552,part,"('wheels', 'axle')",affording_activity
893,7.3,0.0021401946303689517,function-action,"('used_in_cooking', 'potato')",affording_activity
894,6.85,0.0,part,"('wheels', 'motorbus')",affording_activity
895,7.25,0.014640180710001274,material,"('made_of_wood', 'plank')",affording_activity
896,6.85,0.0009150045443900196,part,"('wheels', 'van')",affording_activity
897,6.85,0.0024786769482587215,part,"('wheels', 'backhoe')",affording_activity
898,6.85,0.002074395830180767,part,"('wings', 'pigeon')",affording_activity
899,6.8,0.004705046012305439,taste,"('sweet', 'grape')",affording_activity
900,7.35,0.008098521479577934,temperature,"('hot', 'spiciness')",affording_activity
901,7.45,0.0006041328805755329,encyclopedic,"('dangerous', 'grenade')",affording_activity
902,6.8,0.24176738395596284,taste,"('juicy', 'grapefruit')",affording_activity
903,7.35,0.0,temperature,"('warm', 'undershirt')",affording_activity
904,6.95,0.003524297215792449,shape,"('round', 'circle')",affording_activity
905,9.3,0.006525867568675338,function-action,"('roll', 'hubcap')",afforded_usual
906,9.3,0.0,function-action,"('fly', 'motacilla')",afforded_usual
907,9.3,0.0029795176449282333,function-action,"('fly', 'wing')",afforded_usual
908,9.3,0.0007531898740134992,function-action,"('roll', 'rail')",afforded_usual
909,9.3,0.0,function-action,"('roll', 'wheelbarrow')",afforded_usual
910,9.3,0.0013718540869320892,function-action,"('swim', 'sturgeon')",afforded_usual
911,9.3,0.0002925781371597584,function-action,"('fly', 'nuthatch')",afforded_usual
912,9.4,0.0,taxonomic,"('lay_eggs', 'linnet')",afforded_usual
913,9.3,0.00033138135034542054,function-action,"('swim', 'cichlid')",afforded_usual
914,9.3,0.006131279238720028,function-action,"('fly', 'bomber')",afforded_usual
915,9.3,0.0,function-action,"('swim', 'cygnet')",afforded_usual
916,9.3,0.00014140556437060295,function-action,"('swim', 'octopus')",afforded_usual
917,9.4,0.0,taxonomic,"('lay_eggs', 'laridae')",afforded_usual
918,9.3,0.0,function-action,"('swim', 'sawfish')",afforded_usual
919,9.4,0.0,taxonomic,"('lay_eggs', 'typhlopidae')",afforded_usual
920,9.3,0.0007815952700354678,function-action,"('swim', 'bottlenose')",afforded_usual
921,9.4,0.0,taxonomic,"('lay_eggs', 'tropicbird')",afforded_usual
922,9.4,0.0,taxonomic,"('lay_eggs', 'syngnathidae')",afforded_usual
923,9.4,0.0,taxonomic,"('lay_eggs', 'redstart')",afforded_usual
924,9.4,0.0,taxonomic,"('lay_eggs', 'curlew')",afforded_usual
925,9.3,0.0015291310436675275,function-action,"('swim', 'trout')",afforded_usual
926,9.3,0.0,function-action,"('swim', 'hake')",afforded_usual
927,9.3,0.0005784304903471945,function-action,"('fly', 'stork')",afforded_usual
928,9.3,0.0014848490400417834,function-action,"('fly', 'chinook')",afforded_usual
929,9.4,0.0,taxonomic,"('lay_eggs', 'stickleback')",afforded_usual
930,9.4,0.0,taxonomic,"('lay_eggs', 'utahraptor')",afforded_usual
931,9.4,0.0,taxonomic,"('lay_eggs', 'lepomis')",afforded_usual
932,9.4,0.0,taxonomic,"('lay_eggs', 'psittacula')",afforded_usual
933,9.3,0.0006074549222212369,function-action,"('fly', 'crow')",afforded_usual
934,9.3,0.0,function-action,"('fly', 'towhee')",afforded_usual
935,9.3,0.0026888843138085233,function-action,"('fly', 'albatross')",afforded_usual
936,9.3,0.0012514839392573922,function-action,"('fly', 'duck')",afforded_usual
937,9.4,0.0,taxonomic,"('lay_eggs', 'avocet')",afforded_usual
938,9.4,0.0,taxonomic,"('lay_eggs', 'creeper')",afforded_usual
939,9.3,0.003278102799315944,function-action,"('swim', 'whale')",afforded_usual
940,9.4,0.0,taxonomic,"('lay_eggs', 'trout')",afforded_usual
941,9.4,0.0,taxonomic,"('lay_eggs', 'currawong')",afforded_usual
942,9.4,0.0,taxonomic,"('lay_eggs', 'rattlesnake')",afforded_usual
943,9.3,0.0007653759659696409,function-action,"('fly', 'wren')",afforded_usual
944,9.3,0.0,function-action,"('fly', 'goldcrest')",afforded_usual
945,9.3,0.0006218012051769359,function-action,"('swim', 'coho')",afforded_usual
946,9.3,0.0,function-action,"('fly', 'paridae')",afforded_usual
947,9.3,0.0023587612351158994,function-action,"('fly', 'arrow')",afforded_usual
948,9.4,0.0,taxonomic,"('lay_eggs', 'turtle')",afforded_usual
949,9.3,0.0,function-action,"('swim', 'capelin')",afforded_usual
950,9.3,0.0007577496764651603,function-action,"('fly', 'robin')",afforded_usual
951,9.4,0.0,taxonomic,"('lay_eggs', 'calidris')",afforded_usual
952,9.4,0.0,taxonomic,"('lay_eggs', 'phalacrocorax')",afforded_usual
953,9.3,0.000748114406601191,function-action,"('roll', 'roller')",afforded_usual
954,9.4,0.0,taxonomic,"('lay_eggs', 'acaridae')",afforded_usual
955,9.3,0.0,function-action,"('swim', 'gander')",afforded_usual
956,9.4,0.0,taxonomic,"('lay_eggs', 'platypus')",afforded_usual
957,9.4,0.0,taxonomic,"('lay_eggs', 'char')",afforded_usual
958,9.4,0.0,taxonomic,"('lay_eggs', 'sardine')",afforded_usual
959,9.3,0.00039846587620825556,function-action,"('swim', 'cod')",afforded_usual
960,9.3,0.0,function-action,"('swim', 'coypu')",afforded_usual
961,9.3,0.014679258670845572,function-action,"('fly', 'kite')",afforded_usual
962,9.3,0.0009079840901552509,function-action,"('roll', 'millstone')",afforded_usual
963,9.4,0.0,taxonomic,"('lay_eggs', 'motacilla')",afforded_usual
964,9.3,0.0028983422682514514,function-action,"('fly', 'pelican')",afforded_usual
965,9.4,0.0,taxonomic,"('lay_eggs', 'icteridae')",afforded_usual
966,9.3,0.009105446269401424,function-action,"('fly', 'airship')",afforded_usual
967,9.3,0.0002055886511809962,function-action,"('swim', 'bass')",afforded_usual
968,9.3,0.0,function-action,"('fly', 'whitethroat')",afforded_usual
969,9.4,0.0,taxonomic,"('lay_eggs', 'charadrius')",afforded_usual
970,9.4,0.0,taxonomic,"('lay_eggs', 'fringillidae')",afforded_usual
971,9.4,0.0,taxonomic,"('lay_eggs', 'haliaeetus')",afforded_usual
972,9.4,0.0,taxonomic,"('lay_eggs', 'stockfish')",afforded_usual
973,9.3,0.0,function-action,"('swim', 'shad')",afforded_usual
974,9.4,0.0,taxonomic,"('lay_eggs', 'strigidae')",afforded_usual
975,9.3,0.00019469092972098945,function-action,"('swim', 'primate')",afforded_usual
976,9.3,0.0,function-action,"('swim', 'halfbeak')",afforded_usual
977,9.3,0.0,function-action,"('fly', 'tropicbird')",afforded_usual
978,9.4,0.0,taxonomic,"('lay_eggs', 'bass')",afforded_usual
979,9.3,0.0,function-action,"('swim', 'goldeneye')",afforded_usual
980,9.3,0.0028149879675536693,function-action,"('roll', 'wagon')",afforded_usual
981,9.3,0.0,function-action,"('fly', 'yellowhammer')",afforded_usual
982,9.4,0.0,taxonomic,"('lay_eggs', 'yellowthroat')",afforded_usual
983,9.3,0.0,function-action,"('fly', 'gallinule')",afforded_usual
984,9.3,0.001874988003927022,function-action,"('swim', 'catfish')",afforded_usual
985,9.4,0.0,taxonomic,"('lay_eggs', 'halfbeak')",afforded_usual
986,9.4,0.0,taxonomic,"('lay_eggs', 'toadfish')",afforded_usual
987,9.3,0.0004922248554211215,function-action,"('swim', 'whiting')",afforded_usual
988,9.3,0.0014370741849022367,function-action,"('swim', 'otter')",afforded_usual
989,9.3,0.0019005468764567758,function-action,"('swim', 'sunfish')",afforded_usual
990,9.4,0.0,taxonomic,"('lay_eggs', 'emberizidae')",afforded_usual
991,9.3,0.0,function-action,"('swim', 'darter')",afforded_usual
992,9.3,0.0,function-action,"('swim', 'cusk')",afforded_usual
993,9.3,0.0027687076893088973,function-action,"('fly', 'marabou')",afforded_usual
994,9.3,0.0005438555994358263,function-action,"('swim', 'frog')",afforded_usual
995,9.3,0.0,function-action,"('swim', 'flamingo')",afforded_usual
996,9.3,0.009267465379491524,function-action,"('fly', 'jet')",afforded_usual
997,9.3,0.0005034365214192625,function-action,"('fly', 'flicker')",afforded_usual
998,9.3,0.015800342494473228,function-action,"('fly', 'autogyro')",afforded_usual
999,9.3,0.007005715955652461,function-action,"('swim', 'shark')",afforded_usual
1000,9.3,0.0,function-action,"('swim', 'hippo')",afforded_usual
1001,9.3,0.00014572592594452063,function-action,"('fly', 'tit')",afforded_usual
1002,9.3,0.0,function-action,"('fly', 'phalacrocorax')",afforded_usual
1003,9.4,0.0,taxonomic,"('lay_eggs', 'pintail')",afforded_usual
1004,9.4,0.0,taxonomic,"('lay_eggs', 'micropterus')",afforded_usual
1005,9.4,0.0,taxonomic,"('lay_eggs', 'apodidae')",afforded_usual
1006,9.4,0.0,taxonomic,"('lay_eggs', 'cotingidae')",afforded_usual
1007,9.4,0.0,taxonomic,"('lay_eggs', 'robin')",afforded_usual
1008,9.3,0.0006091909993807224,function-action,"('swim', 'bluefish')",afforded_usual
1009,9.3,0.0032933200899971497,function-action,"('roll', 'ball')",afforded_usual
1010,9.4,0.0,taxonomic,"('lay_eggs', 'leatherback')",afforded_usual
1011,9.3,0.0,function-action,"('fly', 'moorcock')",afforded_usual
1012,9.3,0.0008942714803589673,function-action,"('swim', 'herring')",afforded_usual
1013,9.4,0.0,taxonomic,"('lay_eggs', 'pipefish')",afforded_usual
1014,9.3,0.005690803512159543,function-action,"('swim', 'crab')",afforded_usual
1015,9.3,0.00037079591620940364,function-action,"('swim', 'beaver')",afforded_usual
1016,9.4,0.0,taxonomic,"('lay_eggs', 'salmon')",afforded_usual
1017,9.3,0.0,function-action,"('swim', 'bullhead')",afforded_usual
1018,9.4,0.0,taxonomic,"('lay_eggs', 'crocodile')",afforded_usual
1019,9.3,0.0,function-action,"('swim', 'rockfish')",afforded_usual
1020,9.3,0.0,function-action,"('swim', 'cobia')",afforded_usual
1021,9.4,0.0,taxonomic,"('lay_eggs', 'halibut')",afforded_usual
1022,9.3,0.0,function-action,"('swim', 'loach')",afforded_usual
1023,9.3,0.0,function-action,"('swim', 'albatross')",afforded_usual
1024,9.3,0.0011915779277648475,function-action,"('fly', 'caracara')",afforded_usual
1025,9.3,0.0,function-action,"('swim', 'silverside')",afforded_usual
1026,9.3,0.00013649231741704037,function-action,"('swim', 'blenny')",afforded_usual
1027,9.4,0.0,taxonomic,"('lay_eggs', 'whitethroat')",afforded_usual
1028,9.4,0.0,taxonomic,"('lay_eggs', 'pleuronectidae')",afforded_usual
1029,9.4,0.0,taxonomic,"('lay_eggs', 'gyrfalcon')",afforded_usual
1030,9.4,0.0,taxonomic,"('lay_eggs', 'tanager')",afforded_usual
1031,9.3,0.0,function-action,"('fly', 'avocet')",afforded_usual
1032,9.4,0.0,taxonomic,"('lay_eggs', 'albatross')",afforded_usual
1033,9.3,0.002015010575660206,function-action,"('fly', 'puffin')",afforded_usual
1034,9.3,0.0,function-action,"('roll', 'rifling')",afforded_usual
1035,9.4,0.0,taxonomic,"('lay_eggs', 'timaliidae')",afforded_usual
1036,9.4,0.0,taxonomic,"('lay_eggs', 'trogon')",afforded_usual
1037,9.4,0.0,taxonomic,"('lay_eggs', 'procellariidae')",afforded_usual
1038,9.3,0.0031866470665968243,function-action,"('swim', 'shrimp')",afforded_usual
1039,9.3,0.0,function-action,"('swim', 'sheldrake')",afforded_usual
1040,9.3,0.0,function-action,"('fly', 'emberizidae')",afforded_usual
1041,9.3,0.0,function-action,"('fly', 'budgie')",afforded_usual
1042,9.4,0.0,taxonomic,"('lay_eggs', 'roach')",afforded_usual
1043,9.3,0.027136417870772825,function-action,"('roll', 'axle')",afforded_usual
1044,9.3,0.0006041421463796335,function-action,"('fly', 'loon')",afforded_usual
1045,9.4,0.0,taxonomic,"('lay_eggs', 'smallmouth')",afforded_usual
1046,9.4,0.0,taxonomic,"('lay_eggs', 'plaice')",afforded_usual
1047,9.4,0.0,taxonomic,"('lay_eggs', 'clupeidae')",afforded_usual
1048,11.3,0.0010585027154137495,function-action,"('roll', 'lever')",afforded_unusual
1049,11.3,0.0008214356308021774,function-action,"('roll', 'washer')",afforded_unusual
1050,11.3,0.0,function-action,"('roll', 'footrest')",afforded_unusual
1051,11.3,0.00012340970940795558,function-action,"('roll', 'candle')",afforded_unusual
1052,11.3,0.0006162859225887991,function-action,"('roll', 'bucket')",afforded_unusual
1053,11.3,0.0,function-action,"('roll', 'tappet')",afforded_unusual
1054,11.3,0.0005299841703207062,function-action,"('swim', 'cat')",afforded_unusual
1055,11.3,0.0,function-action,"('swim', 'mankind')",afforded_unusual
1056,11.3,0.00042570279508165673,function-action,"('roll', 'pig')",afforded_unusual
1057,11.3,0.00021621957092035185,function-action,"('swim', 'mouse')",afforded_unusual
1058,11.3,0.0,function-action,"('roll', 'corkscrew')",afforded_unusual
1059,11.3,0.001013932523464401,function-action,"('swim', 'dog')",afforded_unusual
1060,11.3,0.0,function-action,"('roll', 'quoit')",afforded_unusual
1061,11.3,0.00034173071458849867,function-action,"('swim', 'retriever')",afforded_unusual
1062,11.3,0.002733559375169531,function-action,"('swim', 'pony')",afforded_unusual
1063,11.3,0.00015721695652105822,function-action,"('swim', 'boar')",afforded_unusual
1064,11.3,0.0,function-action,"('swim', 'painter')",afforded_unusual
1065,11.3,0.0009713474439975374,function-action,"('roll', 'grip')",afforded_unusual
1066,11.3,0.0,function-action,"('roll', 'lamp')",afforded_unusual
1067,11.3,0.00012687077538699233,function-action,"('swim', 'puppy')",afforded_unusual
1068,11.3,0.0,function-action,"('swim', 'armadillo')",afforded_unusual
1069,11.3,0.003024846072445806,function-action,"('roll', 'radiator')",afforded_unusual
1070,11.3,0.001810662838364175,function-action,"('swim', 'bulldog')",afforded_unusual
1071,11.3,0.0,function-action,"('roll', 'rifling')",afforded_unusual
1072,11.3,0.00048539100013575274,function-action,"('roll', 'bolt')",afforded_unusual
1073,11.3,0.0,function-action,"('swim', 'fawn')",afforded_unusual
1074,11.3,0.0,function-action,"('swim', 'glutton')",afforded_unusual
1075,11.3,0.0051062765487422815,function-action,"('roll', 'shaft')",afforded_unusual
1076,11.3,0.0,function-action,"('roll', 'eyelet')",afforded_unusual
1077,11.3,0.0013471503549076687,function-action,"('roll', 'windscreen')",afforded_unusual
1078,11.3,0.0,function-action,"('swim', 'bloodhound')",afforded_unusual
1079,11.3,0.000599711301366155,function-action,"('swim', 'reindeer')",afforded_unusual
1080,11.3,0.0,function-action,"('swim', 'lynx')",afforded_unusual
1081,11.3,6.383898600393092e-05,function-action,"('swim', 'wolf')",afforded_unusual
1082,11.3,0.00031176374784506593,function-action,"('swim', 'leopard')",afforded_unusual
1083,11.3,0.0,function-action,"('swim', 'gnu')",afforded_unusual
1084,11.3,0.0007682083199096121,function-action,"('roll', 'cloth')",afforded_unusual
1085,11.3,0.0,function-action,"('swim', 'goat')",afforded_unusual
1086,11.3,0.0,function-action,"('swim', 'vervet')",afforded_unusual
1087,11.3,0.005045099063711917,function-action,"('roll', 'nut')",afforded_unusual
1088,11.3,0.0,function-action,"('swim', 'basset')",afforded_unusual
1089,11.3,0.0,function-action,"('swim', 'boa')",afforded_unusual
1090,11.3,0.0006159233435875932,function-action,"('swim', 'deer')",afforded_unusual
1091,11.3,0.004481534568483719,function-action,"('roll', 'pipe')",afforded_unusual
1092,11.3,0.0,function-action,"('swim', 'panther')",afforded_unusual
1093,11.3,0.0001861208655272247,function-action,"('roll', 'pen')",afforded_unusual
1094,11.3,0.00019469092972098945,function-action,"('swim', 'primate')",afforded_unusual
1095,11.3,0.0,function-action,"('roll', 'wrench')",afforded_unusual
1096,11.3,0.00029483039094943005,function-action,"('roll', 'glass')",afforded_unusual
1097,11.3,0.010190573804568353,function-action,"('roll', 'barrel')",afforded_unusual
1098,11.3,0.001325225771672169,function-action,"('roll', 'tub')",afforded_unusual
1099,13.0,0.000660845234379288,color,"('red', 'syrup')",variability_limited
1100,12.95,0.00016139942681489216,shape,"('round', 'sauce')",variability_limited
1101,12.8,0.0,taste,"('juicy', 'satsuma')",variability_limited
1102,13.0,0.003707917460887133,color,"('red', 'cream')",variability_limited
1103,13.0,0.014948496506407092,color,"('blue', 'parrot')",variability_limited
1104,13.25,0.0006135256799539799,material,"('made_of_wood', 'kayak')",variability_limited
1105,12.8,0.0026509139907101736,taste,"('sweet', 'vegetable')",variability_limited
1106,13.0,0.0007938004735013285,color,"('blue', 'spider')",variability_limited
1107,13.0,0.0005565240171949799,color,"('black', 'civet')",variability_limited
1108,13.0,0.0013545210634380615,color,"('green', 'potato')",variability_limited
1109,12.8,0.0,taste,"('sweet', 'spud')",variability_limited
1110,12.8,0.0016623641874150875,taste,"('sweet', 'nut')",variability_limited
1111,13.25,0.0028391613011233565,material,"('made_of_wood', 'window')",variability_limited
1112,12.8,0.0017880668327737103,taste,"('sweet', 'apple')",variability_limited
1113,13.0,0.0,color,"('yellow', 'pansy')",variability_limited
