pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('black', 'buttercup')",neg,,0.6320887418026623,,,,0.6320887418026623,0.519278020594936,,0.7421722245611445
"('black', 'pansy')",neg,,0.6579306576547961,,,,0.6458618734729863,0.6579306576547961,,0.743224678532447
"('black', 'beet')",neg,0.6632907662238335,0.6458618734729863,,0.6632907662238335,,0.6458618734729863,0.6269730496479098,,0.7622595727858886
"('black', 'tomato')",neg,0.6632907662238335,0.6390670736478213,,0.6632907662238335,,0.6390670736478213,0.6269730496479098,,0.7622595727858886
"('black', 'milk')",neg,,0.705684153736691,,,,0.705684153736691,0.6206063667514801,,0.7648877686370384
"('black', 'jade')",neg,0.6632907662238335,0.7109997068831818,,0.6632907662238335,,0.7109997068831818,0.6269730496479098,,0.748713431056866
"('black', 'brick')",neg,0.6632907662238335,0.7109997068831818,,0.6632907662238335,,0.7109997068831818,0.6632650193765638,,0.743224678532447
"('black', 'wine')",neg,0.523556595225719,0.7109997068831818,,0.523556595225719,,0.7109997068831818,0.519278020594936,,0.7648877686370384
"('black', 'lobster')",neg,0.523556595225719,0.6905495197941749,,0.523556595225719,,0.6905495197941749,0.519278020594936,,0.7540473371122871
"('black', 'sand')",neg,0.523556595225719,0.7109997068831818,,0.523556595225719,,0.7109997068831818,0.6632650193765638,,0.7540473371122871
"('black', 'radish')",neg,,0.6240498954044612,,,,0.6240498954044612,,,0.7545667341137173
"('black', 'raspberry')",neg,,0.6533167580641887,,,,0.6533167580641887,,,0.7440797871887587
"('red', 'apricot')",pos,0.7802084962713668,0.6691814321510883,0.7802084962713668,,,0.6691814321510883,0.5323538651455189,,0.6913186470762285
"('red', 'fruit')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7194336898994064
"('red', 'sauce')",pos,0.7802084962713668,0.6267236520606718,0.7802084962713668,,,0.6267236520606718,0.5323538651455189,,0.7194336898994064
"('red', 'vine')",pos,,0.7058137186828201,,,,0.7058137186828201,,,0.7247739782118797
"('red', 'lipstick')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7194336898994064
"('red', 'mango')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,0.49996225053616516,,0.7247739782118797
"('red', 'flower')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'lip')",pos,,0.6691814321510883,,,,0.6691814321510883,0.5323538651455189,,0.7194336898994064
"('red', 'robin')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7247739782118797
"('red', 'onion')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,,,0.7247739782118797
"('red', 'rhubarb')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7247739782118797
"('red', 'flame')",pos,0.7802084962713668,0.6691814321510883,0.7802084962713668,,,0.6691814321510883,0.5323538651455189,,0.7247739782118797
"('red', 'jeep')",pos,,0.6369176668493545,,,,0.6369176668493545,0.5323538651455189,,0.7234848484848484
"('red', 'mangifera')",pos,,0.6691814321510883,,,,0.6691814321510883,,,0.709028486398723
"('red', 'lentil')",pos,0.7802084962713668,0.6536029136624089,0.7802084962713668,,,0.6536029136624089,,,0.6913186470762285
"('red', 'brick')",pos,0.7802084962713668,0.6369176668493545,0.7802084962713668,,,0.6369176668493545,0.5323538651455189,,0.7247739782118797
"('red', 'glass')",pos,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'berry')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7247739782118797
"('red', 'raspberry')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'fern')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7247739782118797
"('red', 'miner')",pos,,0.6353251066508049,,,,0.6353251066508049,,,0.7247739782118797
"('red', 'tongue')",pos,0.7802084962713668,0.6691814321510883,0.7802084962713668,,,0.6691814321510883,0.49996225053616516,,0.7247739782118797
"('red', 'dogwood')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7247739782118797
"('red', 'recorder')",pos,,0.6369176668493545,,,,0.6369176668493545,,,0.709028486398723
"('red', 'anger')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,0.49996225053616516,,0.7194336898994064
"('red', 'rooster')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,,,0.7247739782118797
"('red', 'shallot')",pos,,0.6252213050083414,,,,0.6252213050083414,,,0.6570385109255424
"('red', 'ink')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7194336898994064
"('red', 'pepper')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'ruby')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,0.5323538651455189,,0.7247739782118797
"('red', 'vinegar')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.49996225053616516,,0.7247739782118797
"('red', 'paint')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'fox')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,,,0.7247739782118797
"('red', 'echinocereus')",pos,,0.6691814321510883,,,,0.6691814321510883,,,0.6476017798031825
"('red', 'bus')",pos,,0.6512498556906728,,,,0.6512498556906728,0.49996225053616516,,0.7247739782118797
"('red', 'chutney')",pos,,0.6064769898384544,,,,0.6064769898384544,,,0.7247739782118797
"('red', 'ginger')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,0.49996225053616516,,0.7247739782118797
"('red', 'peony')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.709028486398723
"('red', 'car')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.49996225053616516,,0.7247739782118797
"('red', 'radish')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7194336898994064
"('red', 'dress')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'cherry')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'grape')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'clarinet')",pos,,0.6252213050083414,,,,0.6252213050083414,,,0.7194336898994064
"('red', 'ladybird')",pos,,0.6512498556906728,,,,0.6512498556906728,,,0.7247739782118797
"('red', 'leafs')",pos,0.7802084962713668,0.6260293612765343,0.7802084962713668,,,0.6260293612765343,,,0.6750120718411932
"('red', 'vegetable')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'currant')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,,,0.6913186470762285
"('red', 'candy')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7194336898994064
"('red', 'jam')",pos,,0.7058137186828201,,,,0.7058137186828201,,,0.7247739782118797
"('red', 'strawberry')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'beetroot')",pos,0.7802084962713668,0.6267236520606718,0.7802084962713668,,,0.6267236520606718,0.5323538651455189,,0.6691168063477366
"('red', 'oven')",pos,,0.6369176668493545,,,,0.6369176668493545,0.49996225053616516,,0.7194336898994064
"('red', 'wine')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'hair')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'chameleon')",pos,,0.6512498556906728,,,,0.6512498556906728,0.49996225053616516,,0.7247739782118797
"('red', 'balloon')",pos,0.7802084962713668,0.6369176668493545,0.7802084962713668,,,0.6369176668493545,0.49996225053616516,,0.7247739782118797
"('red', 'heart')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.49996225053616516,,0.7247739782118797
"('red', 'bloodstone')",pos,,0.5428037470439991,,,,0.5428037470439991,,,0.7247739782118797
"('red', 'ring')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'apple')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'wand')",pos,,0.6835153267483886,,,,0.6835153267483886,0.5323538651455189,,0.7234848484848484
"('red', 'geranium')",pos,0.7802084962713668,0.6691814321510883,0.7802084962713668,,,0.6691814321510883,,,0.6913186470762285
"('red', 'couch')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,0.49996225053616516,,0.709028486398723
"('red', 'carnation')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.49996225053616516,,0.709028486398723
"('red', 'aubergine')",pos,,0.6536029136624089,,,,0.6536029136624089,,,0.680847630279335
"('red', 'blackberry')",pos,,0.7058137186828201,,,,0.7058137186828201,,,0.6794613870145125
"('red', 'clothing')",pos,,0.6835153267483886,,,,0.6835153267483886,0.5323538651455189,,0.7247739782118797
"('red', 'barn')",pos,0.7802084962713668,0.6536029136624089,0.7802084962713668,,,0.6536029136624089,0.49996225053616516,,0.7247739782118797
"('red', 'juice')",pos,0.7802084962713668,0.6691814321510883,0.7802084962713668,,,0.6691814321510883,0.5323538651455189,,0.7247739782118797
"('red', 'pomegranate')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7247739782118797
"('red', 'pot')",pos,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'cabbage')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'football')",pos,,0.6835153267483886,,,,0.6835153267483886,,,0.7247739782118797
"('red', 'melon')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.6913186470762285
"('red', 'squirrel')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7247739782118797
"('red', 'crab')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,,,0.7194336898994064
"('red', 'marinade')",pos,,0.6369176668493545,,,,0.6369176668493545,,,0.6570385109255424
"('red', 'pansy')",pos,,0.7058137186828201,,,,0.7058137186828201,,,0.7247739782118797
"('red', 'ant')",pos,0.7802084962713668,0.6691814321510883,0.7802084962713668,,,0.6691814321510883,,,0.709028486398723
"('red', 'beet')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.709028486398723
"('red', 'tomato')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7194336898994064
"('red', 'spice')",pos,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'cake')",pos,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'ambulance')",pos,0.7802084962713668,0.6512498556906728,0.7802084962713668,,,0.6512498556906728,0.49996225053616516,,0.7247739782118797
"('red', 'allspice')",pos,0.7802084962713668,0.6064769898384544,0.7802084962713668,,,0.6064769898384544,,,0.6570385109255424
"('red', 'lobster')",pos,0.7802084962713668,0.6353251066508049,0.7802084962713668,,,0.6353251066508049,0.5323538651455189,,0.7247739782118797
"('red', 'syrup')",pos,,0.6835153267483886,,,,0.6835153267483886,,,0.7194336898994064
"('red', 'watermelon')",pos,0.7802084962713668,0.6835153267483886,0.7802084962713668,,,0.6835153267483886,,,0.7194336898994064
"('red', 'carrot')",neg,,0.6835153267483886,,,,0.6835153267483886,,,0.6913186470762285
"('red', 'egg')",neg,,0.6299915139834998,,,,0.6299915139834998,0.5323538651455189,,0.7194336898994064
"('red', 'night')",neg,,0.6835153267483886,,,,0.6835153267483886,0.49996225053616516,,0.7247739782118797
"('red', 'banana')",neg,,0.6691814321510883,,,,0.6691814321510883,0.5323538651455189,,0.709028486398723
"('red', 'peanut')",neg,,0.6064769898384544,,,,0.6064769898384544,0.49996225053616516,,0.7247739782118797
"('red', 'herring')",neg,0.7802084962713668,0.6353251066508049,0.7802084962713668,,,0.6353251066508049,,,0.709028486398723
"('red', 'artichoke')",neg,,0.6691814321510883,,,,0.6691814321510883,,,0.6913186470762285
"('red', 'coffee')",neg,,0.6369176668493545,,,,0.6369176668493545,0.49996225053616516,,0.7194336898994064
"('red', 'pigweed')",neg,,0.6267236520606718,,,,0.6267236520606718,,,0.6273074845976738
"('red', 'bulgur')",neg,0.7802084962713668,0.6258613136032528,0.7802084962713668,,,0.6258613136032528,,,0.6442800290593755
"('red', 'lemon')",neg,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.709028486398723
"('red', 'raisin')",neg,,0.6230855452205002,,,,0.6230855452205002,0.5323538651455189,,0.7247739782118797
"('red', 'cockroach')",neg,,0.6536029136624089,,,,0.6536029136624089,,,0.7247739782118797
"('red', 'cream')",neg,,0.6691814321510883,,,,0.6691814321510883,0.5323538651455189,,0.7194336898994064
"('red', 'limousine')",neg,,0.7058137186828201,,,,0.7058137186828201,,,0.6794613870145125
"('red', 'garlic')",neg,,0.6212545911927582,,,,0.6212545911927582,0.49996225053616516,,0.7194336898994064
"('red', 'weed')",neg,,0.7058137186828201,,,,0.7058137186828201,0.49996225053616516,,0.709028486398723
"('red', 'lark')",neg,0.7802084962713668,0.6353251066508049,0.7802084962713668,,,0.6353251066508049,0.5323538651455189,,0.7194336898994064
"('red', 'dog')",neg,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7194336898994064
"('red', 'eye')",neg,0.7802084962713668,0.6512498556906728,0.7802084962713668,,,0.6512498556906728,0.5323538651455189,,0.7247739782118797
"('red', 'magpie')",neg,0.7802084962713668,0.6299915139834998,0.7802084962713668,,,0.6299915139834998,0.5323538651455189,,0.6545826599627851
"('red', 'hazelnut')",neg,,0.6536029136624089,,,,0.6536029136624089,0.5323538651455189,,0.7194336898994064
"('red', 'wheat')",neg,,0.6369176668493545,,,,0.6369176668493545,0.49996225053616516,,0.709028486398723
"('red', 'lime')",neg,,0.6369176668493545,,,,0.6369176668493545,0.5323538651455189,,0.6799542827170317
"('red', 'broccoli')",neg,,0.6691814321510883,,,,0.6691814321510883,,,0.6750873412487711
"('red', 'chocolate')",neg,,0.6691814321510883,,,,0.6691814321510883,0.5323538651455189,,0.7247739782118797
"('red', 'guava')",neg,,0.6691814321510883,,,,0.6691814321510883,,,0.6476017798031825
"('red', 'gherkin')",neg,,0.6512498556906728,,,,0.6512498556906728,,,0.6570385109255424
"('red', 'gorilla')",neg,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.7194336898994064
"('red', 'cowpeas')",neg,,0.5355572597509485,,,,0.5355572597509485,,,0.6204700405515852
"('red', 'chicken')",neg,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.7247739782118797
"('red', 'avocado')",neg,,0.6691814321510883,,,,0.6691814321510883,0.5323538651455189,,0.6600132486940994
"('red', 'blueberry')",neg,,0.7058137186828201,,,,0.7058137186828201,,,0.6799542827170317
"('red', 'honey')",neg,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.709028486398723
"('red', 'rhagoletis')",neg,,0.6536029136624089,,,,0.6536029136624089,,,0.4414267617963007
"('red', 'celery')",neg,,0.6691814321510883,,,,0.6691814321510883,,,0.6570385109255424
"('red', 'cereal')",neg,,0.6260293612765343,,,,0.6260293612765343,0.49996225053616516,,0.6750873412487711
"('red', 'pit')",neg,,0.6369176668493545,,,,0.6369176668493545,0.49996225053616516,,0.7247739782118797
"('red', 'cheetah')",neg,,0.6512498556906728,,,,0.6512498556906728,,,0.7247739782118797
"('red', 'coconut')",neg,,0.6691814321510883,,,,0.6691814321510883,0.49996225053616516,,0.709028486398723
"('red', 'frog')",neg,0.7802084962713668,0.6212545911927582,0.7802084962713668,,,0.6212545911927582,0.5323538651455189,,0.6530681826430796
"('red', 'mamey')",neg,0.7802084962713668,0.6536029136624089,0.7802084962713668,,,0.6536029136624089,,,0.6174774094305384
"('red', 'shiitake')",neg,,0.59731197485873,,,,0.59731197485873,,,0.6442800290593755
"('red', 'crow')",neg,,0.6835153267483886,,,,0.6835153267483886,0.5323538651455189,,0.7247739782118797
"('red', 'water')",neg,,0.6369176668493545,,,,0.6369176668493545,0.49996225053616516,,0.7247739782118797
"('red', 'vanilla')",neg,,0.6691814321510883,,,,0.6691814321510883,,,0.6750120718411932
"('red', 'sycamore')",neg,,0.6369176668493545,,,,0.6369176668493545,,,0.7247739782118797
"('red', 'grapefruit')",neg,,0.6536029136624089,,,,0.6536029136624089,0.5323538651455189,,0.6750120718411932
"('red', 'truffle')",neg,,0.6536029136624089,,,,0.6536029136624089,,,0.7194336898994064
"('red', 'pineapple')",neg,,0.6691814321510883,,,,0.6691814321510883,,,0.7247739782118797
"('red', 'cat')",neg,0.7802084962713668,0.7058137186828201,0.7802084962713668,,,0.7058137186828201,0.5323538651455189,,0.7234848484848484
"('red', 'fenugreek')",neg,,0.6138915362979118,,,,0.6138915362979118,,,0.6691168063477366
"('red', 'fear')",neg,,0.6835153267483886,,,,0.6835153267483886,0.49996225053616516,,0.7247739782118797
"('red', 'slug')",neg,,0.6353251066508049,,,,0.6353251066508049,,,0.666368308216492
"('red', 'spinach')",neg,,0.6835153267483886,,,,0.6835153267483886,,,0.6913186470762285
"('red', 'milk')",neg,,0.6835153267483886,,,,0.6835153267483886,,,0.6750873412487711
"('red', 'custard')",neg,,0.6536029136624089,,,,0.6536029136624089,,,0.7194336898994064
"('red', 'jade')",neg,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.7194336898994064
"('red', 'blackboard')",neg,,0.6353251066508049,,,,0.6353251066508049,,,0.680847630279335
"('red', 'potato')",neg,,0.643992149769842,,,,0.643992149769842,,,0.7194336898994064
"('red', 'crypt')",neg,,0.6212545911927582,,,,0.6212545911927582,,,0.7247739782118797
"('red', 'cilantro')",neg,,0.59731197485873,,,,0.59731197485873,,,0.666368308216492
"('red', 'cinnamon')",neg,,0.7058137186828201,,,,0.7058137186828201,0.5323538651455189,,0.680847630279335
"('red', 'tiger')",neg,,0.6691814321510883,,,,0.6691814321510883,0.5323538651455189,,0.7247739782118797
"('red', 'yogurt')",neg,,0.6536029136624089,,,,0.6536029136624089,,,0.6607756145945766
"('fly', 'icteridae')",pos,,0.8457831316093317,,,,0.8457831316093317,,,0.765339006010833
"('fly', 'puffin')",pos,0.8769538227350266,0.8457831316093317,0.8769538227350266,0.70655998293903,,0.8457831316093317,0.7953179656462523,,0.765339006010833
"('fly', 'craft')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7537324536135952
"('fly', 'nightingale')",pos,0.8390285498439333,0.8662120059405075,0.8390285498439333,,,0.8662120059405075,0.7795173154352955,,0.765339006010833
"('fly', 'albatross')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'pigeon')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'pelican')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'balloon')",pos,0.8769538227350266,0.8624987756206245,0.8769538227350266,0.70655998293903,,0.8457831316093317,0.8624987756206245,,0.7537324536135952
"('fly', 'merganser')",pos,0.8390285498439333,0.8662120059405075,0.8390285498439333,,,0.8662120059405075,0.8624987756206245,,0.7334351244323816
"('fly', 'gull')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'plane')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7537324536135952
"('fly', 'yellowhammer')",pos,,0.8574351125192325,,,,0.8574351125192325,0.7795173154352955,,0.7334351244323816
"('fly', 'nuthatch')",pos,0.8769538227350266,0.8624987756206245,0.8769538227350266,,,0.8574351125192325,0.8624987756206245,,0.7935824919097867
"('fly', 'loon')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.7968925725723824,,0.7935824919097867
"('fly', 'helicopter')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.7968925725723824,,0.7537324536135952
"('fly', 'wing')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'grosbeak')",pos,,0.8624987756206245,,,,0.8457831316093317,0.8624987756206245,,0.7935824919097867
"('fly', 'phalacrocorax')",pos,,0.8624987756206245,,,,,0.8624987756206245,,0.7935824919097867
"('fly', 'snowbird')",pos,0.8769538227350266,0.623738707168259,0.8769538227350266,,,,0.623738707168259,,0.6083220222051453
"('fly', 'owl')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'autogyro')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7072480824453742
"('fly', 'titmouse')",pos,0.8029523067133207,0.8457831316093317,0.8029523067133207,,,0.8457831316093317,0.7953179656462523,,0.7935824919097867
"('fly', 'quail')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'ouzel')",pos,,0.8574351125192325,,,,0.8574351125192325,0.7953179656462523,,0.7935824919097867
"('fly', 'pheasant')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'flycatcher')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'gallinule')",pos,,0.8662120059405075,,,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'sky')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'bomber')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7458409264380055
"('fly', 'goldcrest')",pos,,0.8662120059405075,,,,0.8662120059405075,0.7968925725723824,,0.7935824919097867
"('fly', 'skylark')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,,,0.8662120059405075,0.7953179656462523,,0.765339006010833
"('fly', 'tit')",pos,0.8360225986335877,0.8624987756206245,0.8360225986335877,,,0.8574351125192325,0.8624987756206245,,0.7935824919097867
"('fly', 'jet')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7458409264380055
"('fly', 'kite')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'airship')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7458409264380055
"('fly', 'avocet')",pos,,0.8624987756206245,,,,0.8457831316093317,0.8624987756206245,,0.7935824919097867
"('fly', 'woodpecker')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'flicker')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,,,0.8662120059405075,0.8624987756206245,,0.7269220272640514
"('fly', 'machine')",pos,0.8769538227350266,0.8457831316093317,0.8769538227350266,,,0.8457831316093317,0.7968925725723824,,0.7537324536135952
"('fly', 'vulture')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'chinook')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.7968925725723824,,0.765339006010833
"('fly', 'toy')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.7968925725723824,,0.7537324536135952
"('fly', 'robin')",pos,0.8390285498439333,0.8662120059405075,0.8390285498439333,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'twinjet')",pos,0.8390285498439333,,0.8390285498439333,,,,,,0.7072480824453742
"('fly', 'crow')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.7867912675894423,,0.7935824919097867
"('fly', 'duck')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'capsule')",pos,0.8769538227350266,0.8624987756206245,0.8769538227350266,0.70655998293903,,0.8457831316093317,0.8624987756206245,,0.765339006010833
"('fly', 'butterfly')",pos,0.8769538227350266,0.8624987756206245,0.8769538227350266,,,0.8574351125192325,0.8624987756206245,,0.765339006010833
"('fly', 'towhee')",pos,,0.8662120059405075,,,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'whitethroat')",pos,,0.8457831316093317,,,,0.8457831316093317,,,0.698630981207383
"('fly', 'stork')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'moorcock')",pos,,,,,,,,,0.7269220272640514
"('fly', 'arrow')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'caracara')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'hawk')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,0.70655998293903,,0.8662120059405075,0.8624987756206245,,0.7935824919097867
"('fly', 'marabou')",pos,0.8390285498439333,0.8624987756206245,0.8390285498439333,,,0.8574351125192325,0.8624987756206245,,0.7935824919097867
"('fly', 'paridae')",pos,,0.8457831316093317,,,,0.8457831316093317,,,0.7537324536135952
"('fly', 'seagull')",pos,0.8769538227350266,0.8662120059405075,0.8769538227350266,,,0.8662120059405075,0.7953179656462523,,0.7334351244323816
"('fly', 'babbler')",pos,0.8360225986335877,0.8624987756206245,0.8360225986335877,,,0.8574351125192325,0.8624987756206245,,0.7935824919097867
